time_block,EXPECTED_TIME_TO_SERVE_COMPOSITION,REAL_TIME_TO_SERVE_COMPOSITION,CLIENT_AGENT,SERVICES_ENGAGED
"2013-08-29 18_09_49","68592","954728","422",";81;85"
"2013-08-29 18_09_49","49128","107712","119",";36;88"
"2013-08-29 18_09_50","56008","757858","149",";67;73"
"2013-08-29 18_09_50","56624","216301","954",";36;45"
"2013-08-29 18_09_54","55215","346138","151",";52;64"
"2013-08-29 18_09_54","66284","311244","471",";81;44"
"2013-08-29 18_09_58","68546","336439","548",";46;74"
"2013-08-29 18_09_59","61636","868229","580",";69;23"
"2013-08-29 18_10_00","53554","5586850","467",";36;9"
"2013-08-29 18_10_00","63498","1063530","843",";60;21"
"2013-08-29 18_10_00","70952","987346","112",";55;6"
"2013-08-29 18_10_02","57743","165388","605",";67;57"
"2013-08-29 18_10_02","65908","593680","477",";52;50"
"2013-08-29 18_10_02","64731","65220","383",";51;38"
"2013-08-29 18_10_03","59033","746674","277",";97;54"
"2013-08-29 18_10_04","54129","529227","1025",";99;76"
"2013-08-29 18_10_04","57437","181191","164",";46;41"
"2013-08-29 18_10_05","69031","196971","565",";3;22"
"2013-08-29 18_10_05","66582","813577","916",";81;25"
"2013-08-29 18_10_06","57535","615774","623",";55;26"
"2013-08-29 18_10_07","61129","416306","299",";97;94"
"2013-08-29 18_10_07","52862","433138","104",";97;61"
"2013-08-29 18_10_07","52150","651911","335",";51;80"
"2013-08-29 18_10_08","56346","482621","669",";99;58"
"2013-08-29 18_10_09","70222","248109","968",";81;71"
"2013-08-29 18_10_10","54621","267385","589",";36;1"
"2013-08-29 18_10_11","52186","5584543","693",";51;65"
"2013-08-29 18_10_16","61019","948711","875",";69;87"
"2013-08-29 18_10_16","68625","397115","904",";81;40"
"2013-08-29 18_10_16","62123","162510","610",";99;89"
"2013-08-29 18_10_18","64583","1176141","801",";46;70"
"2013-08-29 18_10_19","55356","717874","1061",";97;79"
"2013-08-29 18_10_20","52081","319541","1033",";36;48"
"2013-08-29 18_10_20","68550","516037","404",";46;2"
"2013-08-29 18_10_20","54193","308514","613",";69;11"
"2013-08-29 18_10_20","51805","64999","879",";68;96"
"2013-08-29 18_10_22","55082","908316","887",";81;24"
"2013-08-29 18_10_25","70620","483105","324",";49;53"
"2013-08-29 18_10_28","55059","142552","564",";68;88"
"2013-08-29 18_10_28","52396","115150","147",";46;34"
"2013-08-29 18_10_30","69143","367891","265",";46;15"
"2013-08-29 18_10_31","51586","810537","167",";36;73"
"2013-08-29 18_10_34","55737","383966","281",";60;64"
"2013-08-29 18_10_35","66550","134244","110",";99;63"
"2013-08-29 18_10_36","61981","269955","586",";55;45"
"2013-08-29 18_10_42","65057","609152","141",";36;13"
"2013-08-29 18_10_43","53554","5629748","793",";36;9"
"2013-08-29 18_10_43","54551","572430","886",";60;76"
"2013-08-29 18_10_43","51418","696477","1092",";99;80"
"2013-08-29 18_10_44","70698","1024468","420",";67;85"
"2013-08-29 18_10_44","58932","203075","1011",";51;57"
"2013-08-29 18_10_45","74672","249017","817",";99;29"
"2013-08-29 18_10_47","47806","5624221","1098",";97;65"
"2013-08-29 18_10_47","60567","1119947","505",";49;21"
"2013-08-29 18_10_48","68847","366891","480",";99;44"
"2013-08-29 18_10_48","52890","670941","1070",";46;26"
"2013-08-29 18_10_48","56932","472141","421",";60;61"
"2013-08-29 18_10_49","56768","517290","346",";60;58"
"2013-08-29 18_10_50","62681","779516","407",";99;54"
"2013-08-29 18_10_51","57956","225615","276",";97;41"
"2013-08-29 18_10_51","65051","110802","114",";68;38"
"2013-08-29 18_10_52","66430","636364","775",";60;50"
"2013-08-29 18_10_54","56991","315838","998",";49;1"
"2013-08-29 18_10_55","67911","1048206","683",";81;6"
"2013-08-29 18_10_56","45874","98655","921",";36;96"
"2013-08-29 18_10_56","64171","464214","412",";69;94"
"2013-08-29 18_10_57","63074","251112","448",";36;22"
"2013-08-29 18_10_59","68688","873004","1057",";67;25"
"2013-08-29 18_10_59","55221","337580","436",";60;11"
"2013-08-29 18_11_01","56860","364495","365",";52;48"
"2013-08-29 18_11_02","56746","81841","1089",";36;87"
"2013-08-29 18_11_02","59482","767978","957",";55;79"
"2013-08-29 18_11_03","58475","204649","584",";97;89"
"2013-08-29 18_11_04","58067","946483","502",";60;24"
"2013-08-29 18_11_05","62974","64226","467",";51;23"
"2013-08-29 18_11_06","54485","185973","428",";55;88"
"2013-08-29 18_11_07","73207","307559","135",";60;71"
"2013-08-29 18_11_09","55957","160192","387",";69;34"
"2013-08-29 18_11_11","71666","444844","1086",";55;40"
"2013-08-29 18_11_11","64583","1229359","529",";46;70"
"2013-08-29 18_11_12","56008","838726","792",";67;73"
"2013-08-29 18_11_14","50436","415705","885",";36;64"
"2013-08-29 18_11_17","69069","586523","864",";97;2"
"2013-08-29 18_11_19","51896","729676","1090",";55;80"
"2013-08-29 18_11_21","54607","603493","599",";55;76"
"2013-08-29 18_11_22","57336","305792","275",";46;45"
"2013-08-29 18_11_23","51932","5663753","1100",";55;65"
"2013-08-29 18_11_23","68250","532804","882",";36;53"
"2013-08-29 18_11_25","66687","690788","273",";99;84"
"2013-08-29 18_11_26","53554","5672637","828",";36;9"
"2013-08-29 18_11_27","63987","180742","1088",";81;63"
"2013-08-29 18_11_27","55691","242351","608",";49;57"
"2013-08-29 18_11_28","70747","418277","462",";81;15"
"2013-08-29 18_11_29","57588","509221","1023",";3;61"
"2013-08-29 18_11_29","56600","721915","433",";67;26"
"2013-08-29 18_11_30","57078","556387","283",";51;58"
"2013-08-29 18_11_31","47105","137255","510",";97;96"
"2013-08-29 18_11_35","60513","1162474","269",";81;21"
"2013-08-29 18_11_36","66288","652795","705",";97;13"
"2013-08-29 18_11_37","61504","267238","543",";52;41"
"2013-08-29 18_11_37","62075","832938","329",";69;54"
"2013-08-29 18_11_38","65371","76445","1033",";81;82"
"2013-08-29 18_11_38","59978","367894","434",";55;1"
"2013-08-29 18_11_39","54342","383122","902",";67;11"
"2013-08-29 18_11_39","61490","164870","550",";49;38"
"2013-08-29 18_11_40","70549","1062052","718",";69;85"
"2013-08-29 18_11_41","69269","412936","1095",";60;44"
"2013-08-29 18_11_43","65551","703993","102",";67;50"
"2013-08-29 18_11_43","53312","398939","148",";97;48"
"2013-08-29 18_11_44","75404","318238","220",";51;29"
"2013-08-29 18_11_45","55085","215764","859",";3;88"
"2013-08-29 18_11_45","66197","501361","922",";56;94"
"2013-08-29 18_11_46","60056","815763","909",";68;79"
"2013-08-29 18_11_47","57645","999302","766",";99;24"
"2013-08-29 18_11_48","57458","126356","890",";46;87"
"2013-08-29 18_11_50","62855","249493","158",";51;89"
"2013-08-29 18_11_50","67347","308575","996",";69;22"
"2013-08-29 18_11_50","66826","1107712","947",";97;6"
"2013-08-29 18_11_50","57041","192630","1062",";55;34"
"2013-08-29 18_11_52","62242","112711","548",";99;23"
"2013-08-29 18_11_53","51586","892532","798",";36;73"
"2013-08-29 18_11_53","69877","913294","521",";51;25"
"2013-08-29 18_11_53","51667","457123","132",";97;64"
"2013-08-29 18_11_55","50812","761782","479",";69;80"
"2013-08-29 18_11_59","48945","5696358","903",";49;65"
"2013-08-29 18_12_00","53672","648090","354",";67;76"
"2013-08-29 18_12_04","70222","362608","333",";81;71"
"2013-08-29 18_12_05","73765","73846","346",";68;74"
"2013-08-29 18_12_05","64583","1282207","835",";46;70"
"2013-08-29 18_12_06","50147","174138","305",";69;96"
"2013-08-29 18_12_07","67540","517514","974",";97;40"
"2013-08-29 18_12_08","53554","5715528","1039",";36;9"
"2013-08-29 18_12_08","57855","349537","546",";97;45"
"2013-08-29 18_12_10","58622","294109","962",";60;57"
"2013-08-29 18_12_10","56410","572528","1046",";52;61"
"2013-08-29 18_12_11","56451","748577","585",";69;26"
"2013-08-29 18_12_11","56246","607609","587",";52;58"
"2013-08-29 18_12_14","70154","628094","201",";81;2"
"2013-08-29 18_12_18","64041","237718","310",";49;63"
"2013-08-29 18_12_18","52236","414298","336",";81;11"
"2013-08-29 18_12_21","73607","596469","953",";55;53"
"2013-08-29 18_12_22","60232","406646","934",";51;1"
"2013-08-29 18_12_23","63498","1205830","943",";60;21"
"2013-08-29 18_12_23","56725","319927","403",";36;41"
"2013-08-29 18_12_23","53907","264473","704",";52;88"
"2013-08-29 18_12_24","63413","870570","196",";51;54"
"2013-08-29 18_12_24","52081","443633","423",";36;48"
"2013-08-29 18_12_26","72853","478187","456",";67;15"
"2013-08-29 18_12_28","60351","213590","150",";97;38"
"2013-08-29 18_12_29","55136","82983","502",";49;24"
"2013-08-29 18_12_29","58904","847110","689",";52;79"
"2013-08-29 18_12_30","64286","121265","564",";97;82"
"2013-08-29 18_12_31","65769","715966","731",";46;13"
"2013-08-29 18_12_31","48855","815080","494",";81;80"
"2013-08-29 18_12_31","56106","239865","536",";67;34"
"2013-08-29 18_12_33","54709","501891","970",";69;64"
"2013-08-29 18_12_33","62360","733092","375",";97;50"
"2013-08-29 18_12_34","56008","920705","606",";67;73"
"2013-08-29 18_12_34","62103","177946","486",";55;87"
"2013-08-29 18_12_34","63968","475200","942",";36;44"
"2013-08-29 18_12_35","59898","560833","714",";36;94"
"2013-08-29 18_12_35","52532","5728625","1075",";3;65"
"2013-08-29 18_12_36","71055","1115958","725",";52;85"
"2013-08-29 18_12_36","62545","297930","489",";60;89"
"2013-08-29 18_12_39","54129","682991","248",";99;76"
"2013-08-29 18_12_39","58075","154981","383",";46;23"
"2013-08-29 18_12_41","51831","197237","666",";3;96"
"2013-08-29 18_12_42","63786","361841","618",";46;22"
"2013-08-29 18_12_43","71024","371402","222",";97;29"
"2013-08-29 18_12_45","66826","1162280","188",";97;6"
"2013-08-29 18_12_46","69045","971840","854",";52;25"
"2013-08-29 18_12_51","56510","602807","409",";99;61"
"2013-08-29 18_12_51","53554","5758423","741",";36;9"
"2013-08-29 18_12_52","56768","638683","1069",";60;58"
"2013-08-29 18_12_52","54552","323557","958",";97;57"
"2013-08-29 18_12_53","53409","800079","948",";97;26"
"2013-08-29 18_12_53","68237","76258","269",";36;17"
"2013-08-29 18_12_54","61403","403949","206",";52;45"
"2013-08-29 18_12_57","50632","456265","454",";46;11"
"2013-08-29 18_12_58","64583","1335356","518",";46;70"
"2013-08-29 18_13_01","72179","423572","348",";69;71"
"2013-08-29 18_13_02","53550","298606","809",";67;88"
"2013-08-29 18_13_02","68546","132513","1070",";46;74"
"2013-08-29 18_13_03","71610","560936","190",";60;40"
"2013-08-29 18_13_06","53312","481728","868",";97;48"
"2013-08-29 18_13_06","59400","457539","255",";52;1"
"2013-08-29 18_13_07","46539","829286","850",";36;80"
"2013-08-29 18_13_07","66687","792696","601",";99;84"
"2013-08-29 18_13_09","61671","284684","455",";36;63"
"2013-08-29 18_13_09","57437","364801","677",";46;41"
"2013-08-29 18_13_10","60567","1262526","487",";49;21"
"2013-08-29 18_13_11","50848","5758952","578",";69;65"
"2013-08-29 18_13_11","53478","118196","529",";46;24"
"2013-08-29 18_13_11","59033","935398","513",";97;54"
"2013-08-29 18_13_12","70208","683570","1085",";49;2"
"2013-08-29 18_13_13","60082","895009","866",";3;79"
"2013-08-29 18_13_13","51684","268008","795",";36;34"
"2013-08-29 18_13_13","52752","533297","402",";81;64"
"2013-08-29 18_13_15","51586","78016","479",";36;73"
"2013-08-29 18_13_16","59832","249692","975",";46;38"
"2013-08-29 18_13_17","48244","236392","944",";49;96"
"2013-08-29 18_13_17","54607","719222","1080",";55;76"
"2013-08-29 18_13_18","70620","655631","986",";49;53"
"2013-08-29 18_13_20","59062","216389","270",";81;87"
"2013-08-29 18_13_23","63767","175826","324",";46;82"
"2013-08-29 18_13_23","57956","335219","205",";46;89"
"2013-08-29 18_13_24","70801","540697","297",";49;15"
"2013-08-29 18_13_24","64677","603747","109",";52;94"
"2013-08-29 18_13_24","66486","786146","449",";55;50"
"2013-08-29 18_13_25","69836","766724","144",";52;13"
"2013-08-29 18_13_26","57363","195553","669",";36;23"
"2013-08-29 18_13_28","68241","525301","238",";69;44"
"2013-08-29 18_13_31","71577","1182998","591",";60;85"
"2013-08-29 18_13_32","51631","639446","1028",";36;61"
"2013-08-29 18_13_33","55740","77174","201",";69;58"
"2013-08-29 18_13_34","53554","5801321","1029",";36;9"
"2013-08-29 18_13_34","57789","839702","525",";51;26"
"2013-08-29 18_13_35","69373","399660","262",";56;22"
"2013-08-29 18_13_35","53321","365301","492",";36;57"
"2013-08-29 18_13_37","54799","499590","485",";99;11"
"2013-08-29 18_13_40","49128","338282","444",";36;88"
"2013-08-29 18_13_40","66582","1028207","622",";81;25"
"2013-08-29 18_13_40","67911","106639","548",";81;6"
"2013-08-29 18_13_40","62235","457197","774",";51;45"
"2013-08-29 18_13_43","72163","428257","186",";49;29"
"2013-08-29 18_13_43","51418","874934","369",";99;80"
"2013-08-29 18_13_47","47806","5804167","197",";97;65"
"2013-08-29 18_13_47","52081","526629","976",";36;48"
"2013-08-29 18_13_50","59500","485082","566",";99;1"
"2013-08-29 18_13_50","70607","138615","283",";49;17"
"2013-08-29 18_13_52","45874","273840","497",";36;96"
"2013-08-29 18_13_53","56393","577091","802",";3;64"
"2013-08-29 18_13_53","57545","165754","428",";52;24"
"2013-08-29 18_13_54","52396","320179","551",";46;34"
"2013-08-29 18_13_55","59095","407191","1072",";49;41"
"2013-08-29 18_13_56","53956","115531","903",";49;73"
"2013-08-29 18_13_56","54607","757712","468",";55;76"
"2013-08-29 18_13_56","54837","72148","618",";46;79"
"2013-08-29 18_13_58","73207","478960","1022",";60;71"
"2013-08-29 18_13_58","68679","618058","827",";49;40"
"2013-08-29 18_13_59","63103","966286","749",";60;54"
"2013-08-29 18_13_59","69065","190167","505",";97;74"
"2013-08-29 18_14_00","63987","333726","229",";81;63"
"2013-08-29 18_14_05","64731","306450","199",";51;38"
"2013-08-29 18_14_06","62677","260401","320",";68;87"
"2013-08-29 18_14_09","67838","762246","210",";36;2"
"2013-08-29 18_14_09","59560","384231","870",";81;89"
"2013-08-29 18_14_12","61785","249142","605",";67;23"
"2013-08-29 18_14_13","64777","655010","880",";99;94"
"2013-08-29 18_14_13","53947","687120","558",";81;61"
"2013-08-29 18_14_14","56346","111887","953",";99;58"
"2013-08-29 18_14_14","61129","853854","997",";36;50"
"2013-08-29 18_14_15","63055","223370","265",";36;82"
"2013-08-29 18_14_16","73607","711402","440",";55;53"
"2013-08-29 18_14_16","54193","543538","254",";69;11"
"2013-08-29 18_14_16","52890","878586","116",";46;26"
"2013-08-29 18_14_17","53554","5844201","538",";36;9"
"2013-08-29 18_14_18","57594","425510","180",";69;57"
"2013-08-29 18_14_19","54739","383510","142",";51;88"
"2013-08-29 18_14_19","46539","900100","328",";36;80"
"2013-08-29 18_14_19","70668","819475","841",";51;13"
"2013-08-29 18_14_21","68390","575048","803",";67;44"
"2013-08-29 18_14_22","69662","592829","685",";97;15"
"2013-08-29 18_14_23","48945","5840328","984",";49;65"
"2013-08-29 18_14_26","62555","483431","959",";68;45"
"2013-08-29 18_14_27","68646","1223098","765",";49;85"
"2013-08-29 18_14_27","51231","316238","156",";55;96"
"2013-08-29 18_14_27","67953","471013","352",";99;22"
"2013-08-29 18_14_29","52793","81528","868",";46;48"
"2013-08-29 18_14_33","50436","614267","840",";36;64"
"2013-08-29 18_14_34","69623","1078469","657",";55;25"
"2013-08-29 18_14_34","59922","527248","1068",";60;1"
"2013-08-29 18_14_34","54861","74866","986",";51;76"
"2013-08-29 18_14_35","54054","351151","567",";49;34"
"2013-08-29 18_14_35","71526","163512","947",";68;6"
"2013-08-29 18_14_35","53997","200296","885",";97;24"
"2013-08-29 18_14_37","52817","155026","354",";97;73"
"2013-08-29 18_14_40","56441","112899","188",";81;79"
"2013-08-29 18_14_41","57956","455419","1060",";97;41"
"2013-08-29 18_14_42","71024","489199","290",";97;29"
"2013-08-29 18_14_46","62581","1017246","495",";52;54"
"2013-08-29 18_14_48","73594","183558","102",";55;17"
"2013-08-29 18_14_49","66687","894866","113",";99;84"
"2013-08-29 18_14_51","66550","389517","216",";99;63"
"2013-08-29 18_14_52","56746","303724","318",";36;87"
"2013-08-29 18_14_53","63899","351165","280",";52;38"
"2013-08-29 18_14_54","66309","680207","989",";36;40"
"2013-08-29 18_14_54","55904","731394","261",";69;61"
"2013-08-29 18_14_54","60567","70324","186",";49;21"
"2013-08-29 18_14_55","52496","66615","197",";3;80"
"2013-08-29 18_14_55","52698","162109","587",";97;58"
"2013-08-29 18_14_55","55221","573359","524",";60;11"
"2013-08-29 18_14_56","70222","534149","168",";81;71"
"2013-08-29 18_14_56","57244","423579","992",";36;89"
"2013-08-29 18_14_56","67834","243891","114",";36;74"
"2013-08-29 18_14_57","54429","411383","344",";60;88"
"2013-08-29 18_14_57","56957","917034","547",";52;26"
"2013-08-29 18_14_59","51932","5879737","665",";55;65"
"2013-08-29 18_14_59","62142","293142","1025",";52;23"
"2013-08-29 18_15_00","53554","5887101","539",";36;9"
"2013-08-29 18_15_01","58678","454191","938",";55;57"
"2013-08-29 18_15_02","65829","703062","189",";68;94"
"2013-08-29 18_15_03","47105","348937","541",";97;96"
"2013-08-29 18_15_05","63445","906302","1087",";81;50"
"2013-08-29 18_15_06","72111","796001","668",";69;2"
"2013-08-29 18_15_07","67934","283749","887",";99;82"
"2013-08-29 18_15_10","53312","118783","487",";97;48"
"2013-08-29 18_15_12","55215","664088","209",";52;64"
"2013-08-29 18_15_12","61503","540094","744",";99;45"
"2013-08-29 18_15_13","55181","108941","324",";68;76"
"2013-08-29 18_15_13","73607","768461","286",";55;53"
"2013-08-29 18_15_14","69479","883804","982",";67;13"
"2013-08-29 18_15_15","64680","628788","247",";46;44"
"2013-08-29 18_15_16","56985","400051","901",";60;34"
"2013-08-29 18_15_18","51586","189949","305",";36;73"
"2013-08-29 18_15_18","55082","238974","864",";81;24"
"2013-08-29 18_15_18","54621","574410","825",";36;1"
"2013-08-29 18_15_19","74388","644449","519",";3;15"
"2013-08-29 18_15_20","69005","516267","499",";68;22"
"2013-08-29 18_15_23","68592","1288263","123",";81;85"
"2013-08-29 18_15_23","58398","160102","666",";69;79"
"2013-08-29 18_15_27","60998","495160","783",";69;41"
"2013-08-29 18_15_28","66582","1135515","712",";81;25"
"2013-08-29 18_15_30","71526","218408","1062",";68;6"
"2013-08-29 18_15_31","52838","97019","497",";56;80"
"2013-08-29 18_15_33","62681","1062351","166",";99;54"
"2013-08-29 18_15_34","54342","618782","124",";67;11"
"2013-08-29 18_15_35","47806","5912144","734",";97;65"
"2013-08-29 18_15_35","54001","755089","413",";49;61"
"2013-08-29 18_15_36","50359","439470","126",";97;88"
"2013-08-29 18_15_36","55889","196574","310",";67;58"
"2013-08-29 18_15_38","52173","366945","897",";56;96"
"2013-08-29 18_15_38","59116","351902","748",";49;87"
"2013-08-29 18_15_39","54548","976316","272",";49;26"
"2013-08-29 18_15_41","75404","554469","754",";51;29"
"2013-08-29 18_15_42","64477","391754","443",";55;38"
"2013-08-29 18_15_42","66550","439584","406",";99;63"
"2013-08-29 18_15_42","63808","124094","485",";51;21"
"2013-08-29 18_15_43","62601","482283","679",";55;89"
"2013-08-29 18_15_43","53554","5929988","684",";36;9"
"2013-08-29 18_15_43","55637","491342","427",";81;57"
"2013-08-29 18_15_46","72659","247347","543",";67;17"
"2013-08-29 18_15_46","62974","344320","843",";51;23"
"2013-08-29 18_15_50","67021","721866","430",";46;40"
"2013-08-29 18_15_52","54861","150210","270",";51;76"
"2013-08-29 18_15_52","65855","749577","1055",";3;94"
"2013-08-29 18_15_52","54397","161826","455",";81;48"
"2013-08-29 18_15_52","55737","702323","237",";60;64"
"2013-08-29 18_15_53","66241","77208","657",";49;70"
"2013-08-29 18_15_53","72179","594986","410",";69;71"
"2013-08-29 18_15_53","73791","296402","921",";3;74"
"2013-08-29 18_15_55","63499","942275","173",";49;50"
"2013-08-29 18_15_57","55957","447410","347",";69;34"
"2013-08-29 18_15_58","62581","572834","620",";3;45"
"2013-08-29 18_15_59","53902","244531","798",";81;73"
"2013-08-29 18_16_00","57645","289181","387",";99;24"
"2013-08-29 18_16_00","65371","338420","404",";81;82"
"2013-08-29 18_16_02","55852","621491","380",";97;1"
"2013-08-29 18_16_03","73769","865182","169",";68;2"
"2013-08-29 18_16_06","47251","134824","566",";46;80"
"2013-08-29 18_16_07","54837","201605","222",";46;79"
"2013-08-29 18_16_08","69925","692706","121",";3;44"
"2013-08-29 18_16_08","69330","921525","108",";69;13"
"2013-08-29 18_16_11","50848","5927686","595",";69;65"
"2013-08-29 18_16_12","68375","567047","1020",";60;22"
"2013-08-29 18_16_13","50753","414441","194",";99;96"
"2013-08-29 18_16_13","61504","543712","648",";52;41"
"2013-08-29 18_16_14","52236","649621","931",";81;11"
"2013-08-29 18_16_14","55059","486858","179",";68;88"
"2013-08-29 18_16_16","56053","811821","386",";67;61"
"2013-08-29 18_16_17","53837","232948","934",";49;58"
"2013-08-29 18_16_17","74042","705129","950",";51;15"
"2013-08-29 18_16_18","68646","1334355","221",";49;85"
"2013-08-29 18_16_20","62681","1108870","522",";99;54"
"2013-08-29 18_16_21","57479","991892","1078",";60;26"
"2013-08-29 18_16_21","69623","1185074","692",";55;25"
"2013-08-29 18_16_24","57977","394471","422",";97;87"
"2013-08-29 18_16_25","65595","73345","487",";36;6"
"2013-08-29 18_16_26","53554","5972887","905",";36;9"
"2013-08-29 18_16_26","58100","534605","556",";52;57"
"2013-08-29 18_16_29","62023","524990","955",";52;89"
"2013-08-29 18_16_30","63554","168135","444",";55;21"
"2013-08-29 18_16_30","49250","177461","591",";36;76"
"2013-08-29 18_16_30","61490","455650","851",";49;38"
"2013-08-29 18_16_32","64178","141630","210",";49;84"
"2013-08-29 18_16_32","55315","754776","1071",";99;64"
"2013-08-29 18_16_32","62242","391830","580",";99;23"
"2013-08-29 18_16_33","67628","100718","216",";3;63"
"2013-08-29 18_16_33","56860","199428","866",";52;48"
"2013-08-29 18_16_38","52915","465057","243",";97;34"
"2013-08-29 18_16_40","52298","269720","1039",";46;73"
"2013-08-29 18_16_40","75404","613601","127",";51;29"
"2013-08-29 18_16_41","64677","800136","661",";52;94"
"2013-08-29 18_16_42","58123","319143","599",";55;24"
"2013-08-29 18_16_42","46539","168105","802",";36;80"
"2013-08-29 18_16_43","73848","297102","859",";51;17"
"2013-08-29 18_16_44","61046","623106","643",";67;45"
"2013-08-29 18_16_46","70582","789515","672",";69;40"
"2013-08-29 18_16_46","69802","129083","947",";68;70"
"2013-08-29 18_16_46","66430","989404","509",";60;50"
"2013-08-29 18_16_46","56991","667512","794",";49;1"
"2013-08-29 18_16_47","52532","5980583","816",";3;65"
"2013-08-29 18_16_49","51805","452925","945",";68;96"
"2013-08-29 18_16_50","58547","237288","409",";67;79"
"2013-08-29 18_16_50","73207","650345","900",";60;71"
"2013-08-29 18_16_51","74133","351703","448",";56;74"
"2013-08-29 18_16_52","63767","374351","586",";46;82"
"2013-08-29 18_16_53","51498","513119","245",";49;88"
"2013-08-29 18_16_53","50632","692022","979",";46;11"
"2013-08-29 18_16_57","57242","839318","322",";51;61"
"2013-08-29 18_16_57","51467","268218","150",";36;58"
"2013-08-29 18_16_59","57437","595199","814",";46;41"
"2013-08-29 18_17_00","73449","925061","1031",";51;2"
"2013-08-29 18_17_01","66284","738105","1081",";81;44"
"2013-08-29 18_17_02","57535","1031615","452",";55;26"
"2013-08-29 18_17_03","70414","984975","644",";55;13"
"2013-08-29 18_17_05","65390","611465","445",";81;22"
"2013-08-29 18_17_07","58514","92950","166",";46;54"
"2013-08-29 18_17_09","57743","592165","200",";67;57"
"2013-08-29 18_17_09","53554","6015743","527",";36;9"
"2013-08-29 18_17_09","51620","219600","238",";49;76"
"2013-08-29 18_17_11","57458","448382","432",";46;87"
"2013-08-29 18_17_12","54709","779783","292",";69;64"
"2013-08-29 18_17_14","71055","1394033","279",";52;85"
"2013-08-29 18_17_15","69567","103240","1062",";60;25"
"2013-08-29 18_17_15","52793","247340","255",";46;48"
"2013-08-29 18_17_15","74362","761287","515",";68;15"
"2013-08-29 18_17_16","58475","577373","115",";97;89"
"2013-08-29 18_17_17","60513","190922","199",";81;21"
"2013-08-29 18_17_18","48909","213933","369",";49;80"
"2013-08-29 18_17_19","63999","492955","1018",";99;38"
"2013-08-29 18_17_19","62720","431317","623",";55;23"
"2013-08-29 18_17_19","54000","532865","130",";81;34"
"2013-08-29 18_17_20","66826","126370","209",";97;6"
"2013-08-29 18_17_21","52817","308114","585",";97;73"
"2013-08-29 18_17_23","48945","6020305","1084",";49;65"
"2013-08-29 18_17_24","46586","474655","542",";46;96"
"2013-08-29 18_17_24","63987","149437","280",";81;63"
"2013-08-29 18_17_24","55136","377364","467",";49;24"
"2013-08-29 18_17_30","59978","719202","224",";55;1"
"2013-08-29 18_17_30","64777","851622","590",";99;94"
"2013-08-29 18_17_30","56624","675802","137",";36;45"
"2013-08-29 18_17_31","53401","559333","627",";69;88"
"2013-08-29 18_17_32","54193","739528","134",";69;11"
"2013-08-29 18_17_34","54125","270953","348",";36;79"
"2013-08-29 18_17_36","63445","1057780","319",";81;50"
"2013-08-29 18_17_38","56932","881297","400",";60;61"
"2013-08-29 18_17_38","56824","303713","970",";55;58"
"2013-08-29 18_17_39","66187","178052","188",";81;70"
"2013-08-29 18_17_41","73538","359323","718",";60;17"
"2013-08-29 18_17_41","70731","837901","225",";67;40"
"2013-08-29 18_17_44","52178","77963","422",";36;26"
"2013-08-29 18_17_45","64286","435072","147",";97;82"
"2013-08-29 18_17_45","62656","85619","221",";68;41"
"2013-08-29 18_17_47","53523","260959","144",";69;76"
"2013-08-29 18_17_48","69137","109224","347",";97;71"
"2013-08-29 18_17_48","70204","415759","276",";49;74"
"2013-08-29 18_17_51","53321","621309","579",";36;57"
"2013-08-29 18_17_52","53554","6058634","1012",";36;9"
"2013-08-29 18_17_52","52752","72154","243",";81;64"
"2013-08-29 18_17_54","52496","245222","976",";3;80"
"2013-08-29 18_17_55","63413","135206","897",";51;54"
"2013-08-29 18_17_55","68847","793617","340",";99;44"
"2013-08-29 18_17_56","57382","278718","975",";60;48"
"2013-08-29 18_17_57","61525","484695","954",";52;87"
"2013-08-29 18_17_57","65057","1044180","633",";36;13"
"2013-08-29 18_17_57","69031","667667","912",";3;22"
"2013-08-29 18_17_58","67838","990839","362",";36;2"
"2013-08-29 18_17_59","47806","6056109","612",";97;65"
"2013-08-29 18_17_59","50147","526350","568",";69;96"
"2013-08-29 18_18_00","51684","555486","482",";36;34"
"2013-08-29 18_18_02","57197","356238","333",";51;73"
"2013-08-29 18_18_02","62123","628431","823",";99;89"
"2013-08-29 18_18_05","63554","263157","622",";55;21"
"2013-08-29 18_18_06","58075","481631","277",";46;23"
"2013-08-29 18_18_06","53478","413596","1086",";46;24"
"2013-08-29 18_18_07","59832","539941","152",";46;38"
"2013-08-29 18_18_09","66636","159616","712",";49;25"
"2013-08-29 18_18_10","54485","608986","187",";55;88"
"2013-08-29 18_18_10","71055","1449541","218",";52;85"
"2013-08-29 18_18_12","52236","767431","267",";81;11"
"2013-08-29 18_18_13","70801","828526","381",";49;15"
"2013-08-29 18_18_14","54621","750283","626",";36;1"
"2013-08-29 18_18_14","63039","240613","605",";97;84"
"2013-08-29 18_18_15","65595","174406","519",";36;6"
"2013-08-29 18_18_15","62902","196388","547",";97;63"
"2013-08-29 18_18_16","61981","729497","294",";55;45"
"2013-08-29 18_18_17","56441","329126","854",";81;79"
"2013-08-29 18_18_19","53947","932287","359",";81;61"
"2013-08-29 18_18_19","56246","353594","196",";52;58"
"2013-08-29 18_18_20","60610","73281","445",";46;94"
"2013-08-29 18_18_25","53409","123391","1078",";97;26"
"2013-08-29 18_18_26","55181","301738","205",";68;76"
