time_block,EXPECTED_TIME_TO_SERVE_COMPOSITION,REAL_TIME_TO_SERVE_COMPOSITION,CLIENT_AGENT,SERVICES_ENGAGED
"2013-08-22 15_35_56","7888","15190","11",";3;9"
"2013-08-22 15_35_56","8966","8723","23",";3;6"
"2013-08-22 15_35_56","6889","11162","92",";4;1"
"2013-08-22 15_35_56","7633","13398","70",";7;2"
"2013-08-22 15_35_56","7888","15553","51",";3;9"
"2013-08-22 15_35_57","8966","9227","69",";3;6"
"2013-08-22 15_35_57","6326","11972","98",";3;1"
"2013-08-22 15_35_57","7702","13572","80",";8;2"
"2013-08-22 15_35_57","7888","15983","59",";3;9"
"2013-08-22 15_35_57","9616","10189","43",";8;6"
"2013-08-22 15_35_57","6797","11963","102",";7;1"
"2013-08-22 15_35_57","9175","16201","64",";3;9"
"2013-08-22 15_35_57","7633","14549","65",";7;2"
"2013-08-22 15_35_58","8966","10328","61",";3;6"
"2013-08-22 15_35_58","6326","12962","84",";3;1"
"2013-08-22 15_35_58","9175","16691","68",";3;9"
"2013-08-22 15_35_58","7702","14754","50",";8;2"
"2013-08-22 15_35_58","6797","12899","106",";7;1"
"2013-08-22 15_35_58","8966","10806","66",";3;6"
"2013-08-22 15_35_58","9206","9153","19",";7;9"
"2013-08-22 15_35_59","7602","6988","77",";3;2"
"2013-08-22 15_35_59","7237","13079","31",";7;1"
"2013-08-22 15_35_59","8777","9501","78",";7;9"
"2013-08-22 15_35_59","8416","11199","87",";3;6"
"2013-08-22 15_35_59","7633","7073","82",";7;2"
"2013-08-22 15_35_59","7237","13514","33",";7;1"
"2013-08-22 15_35_59","8777","10000","46",";7;9"
"2013-08-22 15_36_00","8416","11740","30",";3;6"
"2013-08-22 15_36_00","7677","13949","63",";7;1"
"2013-08-22 15_36_00","7602","8162","38",";3;2"
"2013-08-22 15_36_00","8777","10367","105",";7;9"
"2013-08-22 15_36_00","8416","12229","71",";3;6"
"2013-08-22 15_36_00","8117","14275","44",";7;1"
"2013-08-22 15_36_00","8417","10257","40",";8;9"
"2013-08-22 15_36_00","7061","8173","15",";7;2"
"2013-08-22 15_36_01","8416","12606","88",";3;6"
"2013-08-22 15_36_01","8117","14580","90",";7;1"
"2013-08-22 15_36_01","8777","11184","108",";7;9"
"2013-08-22 15_36_01","7602","9275","104",";3;2"
"2013-08-22 15_36_01","8117","14986","83",";7;1"
"2013-08-22 15_36_01","7897","12612","110",";7;6"
"2013-08-22 15_36_01","8348","11583","26",";7;9"
"2013-08-22 15_36_02","7061","9349","36",";7;2"
"2013-08-22 15_36_02","8626","15014","34",";8;1"
"2013-08-22 15_36_02","8417","11691","67",";8;9"
"2013-08-22 15_36_02","8416","13680","74",";3;6"
"2013-08-22 15_36_02","7602","10275","32",";3;2"
"2013-08-22 15_36_02","8117","15973","45",";7;1"
"2013-08-22 15_36_02","7888","11690","17",";3;9"
"2013-08-22 15_36_03","7897","13789","22",";7;6"
"2013-08-22 15_36_03","9066","15972","48",";8;1"
"2013-08-22 15_36_03","7061","10114","49",";7;2"
"2013-08-22 15_36_03","8348","12952","28",";7;9"
"2013-08-22 15_36_03","7866","14780","89",";3;6"
"2013-08-22 15_36_03","8557","16698","99",";7;1"
"2013-08-22 15_36_03","7988","13000","57",";8;9"
"2013-08-22 15_36_03","7030","10914","73",";3;2"
"2013-08-22 15_36_04","8447","14875","47",";7;6"
"2013-08-22 15_36_04","8966","9086","103",";3;1"
"2013-08-22 15_36_04","7459","13076","60",";3;9"
"2013-08-22 15_36_04","6489","11206","94",";7;2"
"2013-08-22 15_36_04","8966","9580","75",";3;1"
"2013-08-22 15_36_04","7866","15940","18",";3;6"
"2013-08-22 15_36_04","7459","13554","21",";3;9"
"2013-08-22 15_36_05","6489","11753","52",";7;2"
"2013-08-22 15_36_05","8966","9948","109",";3;1"
"2013-08-22 15_36_05","7988","14357","76",";8;9"
"2013-08-22 15_36_05","8447","15898","93",";7;6"
"2013-08-22 15_36_05","8966","10363","35",";3;1"
"2013-08-22 15_36_05","6489","12163","12",";7;2"
"2013-08-22 15_36_05","7888","14202","72",";3;9"
"2013-08-22 15_36_06","8997","8329","100",";7;6"
"2013-08-22 15_36_06","8526","10579","96",";3;1"
"2013-08-22 15_36_06","6489","12662","62",";7;2"
"2013-08-22 15_36_06","7888","14617","29",";3;9"
"2013-08-22 15_36_06","8997","8828","91",";7;6"
"2013-08-22 15_36_06","8526","10955","58",";3;1"
"2013-08-22 15_36_06","7888","15006","86",";3;9"
"2013-08-22 15_36_06","6489","13099","95",";7;2"
"2013-08-22 15_36_07","8516","8988","92",";8;6"
"2013-08-22 15_36_07","8526","11448","55",";3;1"
"2013-08-22 15_36_07","7888","15500","27",";3;9"
"2013-08-22 15_36_07","6558","13362","37",";8;2"
"2013-08-22 15_36_07","8526","11753","56",";3;1"
"2013-08-22 15_36_07","8447","9924","23",";7;6"
"2013-08-22 15_36_07","7490","7601","106",";7;9"
"2013-08-22 15_36_08","5917","14177","85",";7;2"
"2013-08-22 15_36_08","8117","11661","39",";7;1"
"2013-08-22 15_36_08","7490","8083","66",";7;9"
"2013-08-22 15_36_08","8516","10123","70",";8;6"
"2013-08-22 15_36_08","8086","12501","101",";3;1"
"2013-08-22 15_36_08","6558","14488","79",";8;2"
"2013-08-22 15_36_08","7888","8858","50",";3;9"
"2013-08-22 15_36_09","7866","10299","98",";3;6"
"2013-08-22 15_36_09","7677","12576","54",";7;1"
"2013-08-22 15_36_09","8205","14779","53",";7;2"
"2013-08-22 15_36_09","7490","9052","19",";7;9"
"2013-08-22 15_36_09","7866","10806","59",";3;6"
"2013-08-22 15_36_09","8086","13453","41",";3;1"
"2013-08-22 15_36_09","7490","9290","77",";7;9"
"2013-08-22 15_36_09","9318","15080","13",";3;2"
"2013-08-22 15_36_10","8516","11875","51",";8;6"
"2013-08-22 15_36_10","8117","13398","20",";7;1"
"2013-08-22 15_36_10","7490","9684","31",";7;9"
"2013-08-22 15_36_10","6558","16262","14",";8;2"
"2013-08-22 15_36_10","8086","14398","42",";3;1"
"2013-08-22 15_36_10","7866","11998","80",";3;6"
"2013-08-22 15_36_10","7061","10000","78",";7;9"
"2013-08-22 15_36_11","8274","16454","81",";8;2"
"2013-08-22 15_36_11","8557","14214","16",";7;1"
"2013-08-22 15_36_11","7061","10476","87",";7;9"
"2013-08-22 15_36_11","7966","12929","69",";8;6"
"2013-08-22 15_36_11","8846","16986","24",";8;2"
"2013-08-22 15_36_11","8557","14572","25",";7;1"
"2013-08-22 15_36_11","7061","10676","82",";7;9"
"2013-08-22 15_36_12","7316","12989","43",";3;6"
"2013-08-22 15_36_12","8557","14986","97",";7;1"
"2013-08-22 15_36_12","9349","8588","67",";7;2"
"2013-08-22 15_36_12","6701","10653","63",";8;9"
"2013-08-22 15_36_12","7316","13389","102",";3;6"
"2013-08-22 15_36_12","8557","15473","107",";7;1"
"2013-08-22 15_36_12","7061","11618","33",";7;9"
"2013-08-22 15_36_12","9441","9213","34",";4;2"
"2013-08-22 15_36_13","7316","13824","64",";3;6"
"2013-08-22 15_36_13","8997","15487","11",";7;1"
"2013-08-22 15_36_13","6632","12001","46",";7;9"
"2013-08-22 15_36_13","9349","9754","74",";7;2"
"2013-08-22 15_36_13","8526","8149","47",";3;1"
"2013-08-22 15_36_13","7316","14374","65",";3;6"
"2013-08-22 15_36_13","6272","12066","105",";8;9"
"2013-08-22 15_36_14","9318","10548","36",";3;2"
"2013-08-22 15_36_14","8086","8586","103",";3;1"
"2013-08-22 15_36_14","7030","12179","44",";3;9"
"2013-08-22 15_36_14","7316","14728","61",";3;6"
"2013-08-22 15_36_14","8777","10576","32",";7;2"
"2013-08-22 15_36_14","8086","8972","60",";3;1"
"2013-08-22 15_36_14","6632","13418","30",";7;9"
"2013-08-22 15_36_15","7316","15289","84",";3;6"
"2013-08-22 15_36_15","8086","9201","94",";3;1"
"2013-08-22 15_36_15","8777","11173","45",";7;2"
"2013-08-22 15_36_15","7030","13058","40",";3;9"
"2013-08-22 15_36_15","7316","15813","68",";3;6"
"2013-08-22 15_36_15","7646","9580","75",";3;1"
"2013-08-22 15_36_15","6272","14067","38",";8;9"
"2013-08-22 15_36_15","8777","11687","17",";7;2"
"2013-08-22 15_36_16","7966","7588","92",";8;6"
"2013-08-22 15_36_16","7646","10013","18",";3;1"
"2013-08-22 15_36_16","7459","13976","15",";3;9"
"2013-08-22 15_36_16","8777","12162","22",";7;2"
"2013-08-22 15_36_16","7646","10449","21",";3;1"
"2013-08-22 15_36_16","8447","8429","86",";7;6"
"2013-08-22 15_36_16","6701","14806","71",";8;9"
"2013-08-22 15_36_17","8777","12473","48",";7;2"
"2013-08-22 15_36_17","7646","10655","52",";3;1"
"2013-08-22 15_36_17","7888","14683","90",";3;9"
"2013-08-22 15_36_17","7966","8675","55",";8;6"
"2013-08-22 15_36_17","6797","10563","12",";7;1"
"2013-08-22 15_36_17","8205","12948","28",";7;2"
"2013-08-22 15_36_17","7888","15183","88",";3;9"
"2013-08-22 15_36_18","7316","8780","56",";3;6"
"2013-08-22 15_36_18","7206","11549","109",";3;1"
"2013-08-22 15_36_18","8274","13099","99",";8;2"
"2013-08-22 15_36_18","7888","15584","108",";3;9"
"2013-08-22 15_36_18","8447","10125","95",";7;6"
"2013-08-22 15_36_18","6797","11562","35",";7;1"
"2013-08-22 15_36_18","8317","15879","104",";3;9"
"2013-08-22 15_36_18","8205","14114","49",";7;2"
"2013-08-22 15_36_19","7966","10323","27",";8;6"
"2013-08-22 15_36_19","7206","12455","76",";3;1"
"2013-08-22 15_36_19","8746","16191","83",";3;9"
"2013-08-22 15_36_19","8205","14553","89",";7;2"
"2013-08-22 15_36_19","7237","12398","72",";7;1"
"2013-08-22 15_36_19","7316","10524","23",";3;6"
"2013-08-22 15_36_19","8317","16590","110",";3;9"
"2013-08-22 15_36_20","7702","14798","57",";8;2"
"2013-08-22 15_36_20","7206","13373","93",";3;1"
"2013-08-22 15_36_20","8317","17084","26",";3;9"
"2013-08-22 15_36_20","7316","11024","106",";3;6"
"2013-08-22 15_36_20","7237","13301","100",";7;1"
"2013-08-22 15_36_20","7702","15313","73",";8;2"
"2013-08-22 15_36_20","9635","9657","41",";7;9"
"2013-08-22 15_36_21","7966","11989","37",";8;6"
"2013-08-22 15_36_21","7677","13580","96",";7;1"
"2013-08-22 15_36_21","8746","7688","97",";3;2"
"2013-08-22 15_36_21","9206","10091","77",";7;9"
"2013-08-22 15_36_21","7316","12000","85",";3;6"
"2013-08-22 15_36_21","7677","13963","62",";7;1"
"2013-08-22 15_36_21","9206","10483","13",";7;9"
"2013-08-22 15_36_21","8205","7773","107",";7;2"
"2013-08-22 15_36_22","7316","12488","39",";3;6"
"2013-08-22 15_36_22","7677","14414","29",";7;1"
"2013-08-22 15_36_22","9206","10753","51",";7;9"
"2013-08-22 15_36_22","8174","8788","67",";3;2"
"2013-08-22 15_36_22","8117","14700","91",";7;1"
"2013-08-22 15_36_22","6766","13006","66",";3;6"
"2013-08-22 15_36_22","8777","11101","20",";7;9"
"2013-08-22 15_36_23","8205","8813","33",";7;2"
"2013-08-22 15_36_23","8117","15053","58",";7;1"
"2013-08-22 15_36_23","8417","11100","42",";8;9"
"2013-08-22 15_36_23","6766","13524","70",";3;6"
"2013-08-22 15_36_23","7646","7576","32",";3;1"
"2013-08-22 15_36_23","8174","9948","63",";3;2"
"2013-08-22 15_36_23","8777","12084","31",";7;9"
"2013-08-22 15_36_24","6766","13849","79",";3;6"
"2013-08-22 15_36_24","7646","8072","60",";3;1"
"2013-08-22 15_36_24","7633","9914","34",";7;2"
"2013-08-22 15_36_24","8317","11757","81",";3;9"
"2013-08-22 15_36_24","7897","13900","54",";7;6"
"2013-08-22 15_36_24","7646","8415","30",";3;1"
"2013-08-22 15_36_24","8417","12576","80",";8;9"
"2013-08-22 15_36_24","8174","10963","102",";3;2"
"2013-08-22 15_36_25","6766","14928","101",";3;6"
"2013-08-22 15_36_25","7646","8861","84",";3;1"
"2013-08-22 15_36_25","8777","13365","14",";7;9"
"2013-08-22 15_36_25","7633","10897","64",";7;2"
"2013-08-22 15_36_25","7206","9001","94",";3;1"
"2013-08-22 15_36_25","8447","15006","53",";7;6"
"2013-08-22 15_36_25","8317","13117","16",";3;9"
"2013-08-22 15_36_26","7633","11487","11",";7;2"
"2013-08-22 15_36_26","7206","9474","45",";3;1"
"2013-08-22 15_36_26","8417","14000","78",";8;9"
"2013-08-22 15_36_26","6766","16080","50",";3;6"
"2013-08-22 15_36_26","7633","11897","46",";7;2"
"2013-08-22 15_36_26","7206","9953","40",";3;1"
"2013-08-22 15_36_26","7888","14076","87",";3;9"
"2013-08-22 15_36_27","8447","16175","19",";7;6"
"2013-08-22 15_36_27","7206","10188","68",";3;1"
"2013-08-22 15_36_27","7061","12354","74",";7;2"
"2013-08-22 15_36_27","7888","14506","69",";3;9"
"2013-08-22 15_36_27","6766","17100","98",";3;6"
"2013-08-22 15_36_27","6866","10162","92",";8;1"
"2013-08-22 15_36_27","8317","14690","24",";3;9"
"2013-08-22 15_36_27","7061","12748","65",";7;2"
"2013-08-22 15_36_28","9547","17106","59",";7;6"
"2013-08-22 15_36_28","6766","11080","75",";3;1"
"2013-08-22 15_36_28","8317","15177","25",";3;9"
"2013-08-22 15_36_28","7061","13348","47",";7;2"
"2013-08-22 15_36_28","6766","11462","38",";3;1"
"2013-08-22 15_36_28","9516","9075","109",";3;6"
"2013-08-22 15_36_28","7888","15576","82",";3;9"
"2013-08-22 15_36_29","7130","13375","44",";8;2"
"2013-08-22 15_36_29","7237","11263","22",";7;1"
"2013-08-22 15_36_29","8317","15967","43",";3;9"
"2013-08-22 15_36_29","9516","9606","108",";3;6"
"2013-08-22 15_36_29","6426","12013","18",";8;1"
"2013-08-22 15_36_29","7061","14462","105",";7;2"
"2013-08-22 15_36_29","8348","8201","57",";7;9"
"2013-08-22 15_36_30","9516","10123","99",";3;6"
"2013-08-22 15_36_30","6766","12888","17",";3;1"
"2013-08-22 15_36_30","7702","14501","61",";8;2"
"2013-08-22 15_36_30","8348","8676","93",";7;9"
"2013-08-22 15_36_30","8966","10524","95",";3;6"
"2013-08-22 15_36_30","7237","12549","21",";7;1"
"2013-08-22 15_36_30","7919","9083","26",";7;9"
"2013-08-22 15_36_30","6489","15348","36",";7;2"
"2013-08-22 15_36_31","8966","10989","35",";3;6"
"2013-08-22 15_36_31","6866","13472","15",";8;1"
"2013-08-22 15_36_31","7919","9502","106",";7;9"
"2013-08-22 15_36_31","6489","15887","103",";7;2"
"2013-08-22 15_36_31","7237","13500","86",";7;1"
"2013-08-22 15_36_31","8966","11501","104",";3;6"
"2013-08-22 15_36_31","7919","9617","73",";7;9"
"2013-08-22 15_36_32","8274","7453","58",";8;2"
"2013-08-22 15_36_32","7237","13900","71",";7;1"
"2013-08-22 15_36_32","7490","10106","100",";7;9"
"2013-08-22 15_36_32","8966","11940","49",";3;6"
"2013-08-22 15_36_32","8117","14172","48",";7;1"
"2013-08-22 15_36_32","8274","7898","70",";8;2"
"2013-08-22 15_36_32","7490","10558","41",";7;9"
"2013-08-22 15_36_33","8416","12325","27",";3;6"
"2013-08-22 15_36_33","7677","14554","52",";7;1"
"2013-08-22 15_36_33","8174","8713","33",";3;2"
"2013-08-22 15_36_33","7490","10966","37",";7;9"
"2013-08-22 15_36_33","7966","12324","23",";8;6"
"2013-08-22 15_36_33","8117","14980","90",";7;1"
"2013-08-22 15_36_33","7030","10667","62",";3;9"
"2013-08-22 15_36_33","8274","9098","42",";8;2"
"2013-08-22 15_36_34","8416","13480","76",";3;6"
"2013-08-22 15_36_34","8117","15448","55",";7;1"
"2013-08-22 15_36_34","7490","11683","96",";7;9"
"2013-08-22 15_36_34","7633","9086","79",";7;2"
"2013-08-22 15_36_34","8557","15563","12",";7;1"
"2013-08-22 15_36_34","8416","14013","83",";3;6"
"2013-08-22 15_36_34","6601","11584","13",";3;9"
"2013-08-22 15_36_35","7633","9473","60",";7;2"
"2013-08-22 15_36_35","8557","16049","28",";7;1"
"2013-08-22 15_36_35","7061","12590","77",";7;9"
"2013-08-22 15_36_35","7966","14124","72",";8;6"
"2013-08-22 15_36_35","8557","16480","88",";7;1"
"2013-08-22 15_36_35","7702","10575","32",";8;2"
"2013-08-22 15_36_35","7030","12476","107",";3;9"
"2013-08-22 15_36_36","8416","14981","89",";3;6"
"2013-08-22 15_36_36","9437","16854","56",";7;1"
"2013-08-22 15_36_36","7061","10554","81",";7;2"
"2013-08-22 15_36_36","7061","13590","97",";7;9"
"2013-08-22 15_36_36","7966","15312","110",";8;6"
"2013-08-22 15_36_36","9406","9186","11",";3;1"
"2013-08-22 15_36_36","7459","13267","39",";3;9"
"2013-08-22 15_36_36","7702","11748","63",";8;2"
"2013-08-22 15_36_37","7316","6989","38",";3;6"
"2013-08-22 15_36_37","8966","9573","45",";3;1"
"2013-08-22 15_36_37","7061","14280","85",";7;9"
"2013-08-22 15_36_37","7061","11715","34",";7;2"
"2013-08-22 15_36_37","8626","9553","40",";8;1"
"2013-08-22 15_36_37","7316","7574","109",";3;6"
"2013-08-22 15_36_37","7459","14118","29",";3;9"
"2013-08-22 15_36_38","7061","12075","54",";7;2"
"2013-08-22 15_36_38","8557","9850","19",";7;1"
"2013-08-22 15_36_38","7459","14553","51",";3;9"
"2013-08-22 15_36_38","7316","8099","82",";3;6"
"2013-08-22 15_36_38","8966","10953","50",";3;1"
"2013-08-22 15_36_38","7702","13479","31",";8;2"
"2013-08-22 15_36_38","7888","14842","67",";3;9"
"2013-08-22 15_36_39","7897","8974","47",";7;6"
"2013-08-22 15_36_39","8626","10998","46",";8;1"
"2013-08-22 15_36_39","7061","13114","30",";7;2"
"2013-08-22 15_36_39","7888","15106","91",";3;9"
"2013-08-22 15_36_39","7316","9001","44",";3;6"
"2013-08-22 15_36_39","8966","11898","78",";3;1"
"2013-08-22 15_36_39","7888","15583","66",";3;9"
"2013-08-22 15_36_39","7030","13301","101",";3;2"
"2013-08-22 15_36_40","7316","9488","22",";3;6"
"2013-08-22 15_36_40","8117","11586","68",";7;1"
"2013-08-22 15_36_40","8317","16002","20",";3;9"
"2013-08-22 15_36_40","7061","14273","80",";7;2"
"2013-08-22 15_36_40","8117","11954","74",";7;1"
"2013-08-22 15_36_40","6766","9989","43",";3;6"
"2013-08-22 15_36_40","8348","8452","36",";7;9"
"2013-08-22 15_36_41","7030","14462","84",";3;2"
"2013-08-22 15_36_41","8626","12973","87",";8;1"
"2013-08-22 15_36_41","8348","8767","35",";7;9"
"2013-08-22 15_36_41","6766","10506","108",";3;6"
"2013-08-22 15_36_41","8117","12901","69",";7;1"
"2013-08-22 15_36_41","6489","15363","102",";7;2"
"2013-08-22 15_36_41","8348","9176","15",";7;9"
"2013-08-22 15_36_42","6766","10789","105",";3;6"
"2013-08-22 15_36_42","8117","13172","98",";7;1"
"2013-08-22 15_36_42","8174","15562","14",";3;2"
"2013-08-22 15_36_42","7919","9500","106",";7;9"
"2013-08-22 15_36_42","6316","10913","17",";8;6"
"2013-08-22 15_36_42","7677","13563","92",";7;1"
"2013-08-22 15_36_42","7919","9891","103",";7;9"
"2013-08-22 15_36_42","8174","15898","64",";3;2"
"2013-08-22 15_36_43","6766","11941","18",";3;6"
"2013-08-22 15_36_43","7677","13987","24",";7;1"
"2013-08-22 15_36_43","7459","9757","58",";3;9"
"2013-08-22 15_36_43","8746","16300","94",";3;2"
"2013-08-22 15_36_43","7677","14348","65",";7;1"
"2013-08-22 15_36_43","6766","12424","57",";3;6"
"2013-08-22 15_36_43","7490","10606","86",";7;9"
"2013-08-22 15_36_44","8746","16880","53",";3;2"
"2013-08-22 15_36_44","7677","14580","59",";7;1"
"2013-08-22 15_36_44","7030","10606","71",";3;9"
"2013-08-22 15_36_44","6866","12598","93",";8;6"
"2013-08-22 15_36_44","7677","15080","75",";7;1"
"2013-08-22 15_36_44","8746","17414","16",";3;2"
"2013-08-22 15_36_44","7490","11580","104",";7;9"
"2013-08-22 15_36_45","6216","13524","99",";3;6"
"2013-08-22 15_36_45","7677","15474","25",";7;1"
"2013-08-22 15_36_45","9349","8772","60",";7;2"
"2013-08-22 15_36_45","7030","11517","49",";3;9"
"2013-08-22 15_36_45","7347","13373","21",";7;6"
"2013-08-22 15_36_45","9877","10048","55",";7;1"
"2013-08-22 15_36_45","7490","12518","73",";7;9"
"2013-08-22 15_36_45","8174","8186","97",";3;2"
"2013-08-22 15_36_46","6866","14328","61",";8;6"
"2013-08-22 15_36_46","9877","10480","96",";7;1"
"2013-08-22 15_36_46","7030","12507","100",";3;9"
"2013-08-22 15_36_46","8174","8753","81",";3;2"
"2013-08-22 15_36_46","9877","10786","79",";7;1"
"2013-08-22 15_36_46","7347","14506","26",";7;6"
"2013-08-22 15_36_46","7030","12676","48",";3;9"
"2013-08-22 15_36_47","8174","9087","110",";3;2"
"2013-08-22 15_36_47","9437","11061","12",";7;1"
"2013-08-22 15_36_47","7030","13102","70",";3;9"
"2013-08-22 15_36_47","6866","15325","95",";8;6"
"2013-08-22 15_36_47","9437","11487","83",";7;1"
"2013-08-22 15_36_47","8174","9588","11",";3;2"
"2013-08-22 15_36_47","7030","13557","41",";3;9"
"2013-08-22 15_36_48","8447","8099","82",";7;6"
"2013-08-22 15_36_48","9437","11980","13",";7;1"
"2013-08-22 15_36_48","8174","10062","39",";3;2"
"2013-08-22 15_36_48","7459","13901","27",";3;9"
"2013-08-22 15_36_48","8447","8406","31",";7;6"
"2013-08-22 15_36_48","8626","11579","88",";8;1"
"2013-08-22 15_36_48","7888","14157","52",";3;9"
"2013-08-22 15_36_48","7602","10547","63",";3;2"
"2013-08-22 15_36_49","8447","8981","50",";7;6"
"2013-08-22 15_36_49","8997","12549","28",";7;1"
"2013-08-22 15_36_49","7459","14567","37",";3;9"
"2013-08-22 15_36_49","7602","10963","38",";3;2"
"2013-08-22 15_36_49","8526","12354","89",";3;1"
"2013-08-22 15_36_49","7966","9023","46",";8;6"
"2013-08-22 15_36_49","8846","14566","62",";8;9"
"2013-08-22 15_36_50","7633","10954","40",";7;2"
"2013-08-22 15_36_50","8997","13486","77",";7;1"
"2013-08-22 15_36_50","9635","14902","42",";7;9"
"2013-08-22 15_36_50","8447","10113","67",";7;6"
"2013-08-22 15_36_50","8626","13576","32",";8;1"
"2013-08-22 15_36_50","7602","12074","45",";3;2"
"2013-08-22 15_36_50","7459","16017","33",";3;9"
"2013-08-22 15_36_51","7316","9901","44",";3;6"
"2013-08-22 15_36_51","8526","13553","56",";3;1"
"2013-08-22 15_36_51","7633","12148","109",";7;2"
"2013-08-22 15_36_51","10064","15757","76",";7;9"
"2013-08-22 15_36_51","7966","10740","30",";8;6"
"2013-08-22 15_36_51","8997","14898","72",";7;1"
"2013-08-22 15_36_51","8317","16800","23",";3;9"
"2013-08-22 15_36_51","8174","13176","85",";3;2"
"2013-08-22 15_36_52","7897","11775","47",";7;6"
"2013-08-22 15_36_52","8626","14973","107",";8;1"
"2013-08-22 15_36_52","8746","17184","90",";3;9"
"2013-08-22 15_36_52","7633","13214","29",";7;2"
"2013-08-22 15_36_52","9437","9563","102",";7;1"
"2013-08-22 15_36_52","7316","11524","78",";3;6"
"2013-08-22 15_36_52","9635","9984","108",";7;9"
"2013-08-22 15_36_53","7602","14114","34",";3;2"
"2013-08-22 15_36_53","8997","9573","98",";7;1"
"2013-08-22 15_36_53","9206","10106","69",";7;9"
"2013-08-22 15_36_53","7966","12527","91",";8;6"
"2013-08-22 15_36_53","8626","9563","92",";8;1"
"2013-08-22 15_36_53","7633","14176","54",";7;2"
"2013-08-22 15_36_53","9206","10576","15",";7;9"
"2013-08-22 15_36_54","7316","12712","66",";3;6"
"2013-08-22 15_36_54","8086","9455","58",";3;1"
"2013-08-22 15_36_54","8205","14649","19",";7;2"
"2013-08-22 15_36_54","9206","10966","105",";7;9"
"2013-08-22 15_36_54","7316","13128","101",";3;6"
"2013-08-22 15_36_54","8086","9548","65",";3;1"
"2013-08-22 15_36_54","8777","11066","14",";7;9"
"2013-08-22 15_36_54","8205","15149","51",";7;2"
"2013-08-22 15_36_55","6766","13589","22",";3;6"
"2013-08-22 15_36_55","8086","9998","57",";3;1"
"2013-08-22 15_36_55","8777","11500","106",";7;9"
"2013-08-22 15_36_55","9349","8213","73",";7;2"
"2013-08-22 15_36_55","8186","11086","24",";8;1"
"2013-08-22 15_36_55","6766","14114","68",";3;6"
"2013-08-22 15_36_55","8417","11590","103",";8;9"
"2013-08-22 15_36_56","8777","8787","97",";7;2"
"2013-08-22 15_36_56","8086","10901","86",";3;1"
"2013-08-22 15_36_56","8777","12292","17",";7;9"
"2013-08-22 15_36_56","6766","14523","20",";3;6"
"2013-08-22 15_36_56","8777","9101","61",";7;2"
"2013-08-22 15_36_56","8086","11178","53",";3;1"
"2013-08-22 15_36_56","8417","12401","64",";8;9"
"2013-08-22 15_36_57","6766","14999","80",";3;6"
"2013-08-22 15_36_57","7646","11579","59",";3;1"
"2013-08-22 15_36_57","8777","9680","96",";7;2"
"2013-08-22 15_36_57","8317","12306","94",";3;9"
"2013-08-22 15_36_57","6766","15389","43",";3;6"
"2013-08-22 15_36_57","8086","11902","71",";3;1"
"2013-08-22 15_36_57","8417","13218","18",";8;9"
"2013-08-22 15_36_57","8274","9679","26",";8;2"
"2013-08-22 15_36_58","9547","15499","87",";7;6"
"2013-08-22 15_36_58","8086","12373","93",";3;1"
"2013-08-22 15_36_58","7919","7953","63",";7;9"
"2013-08-22 15_36_58","8777","10701","100",";7;2"
"2013-08-22 15_36_58","8086","12581","75",";3;1"
"2013-08-22 15_36_58","6766","16579","74",";3;6"
"2013-08-22 15_36_58","7988","8558","52",";8;9"
"2013-08-22 15_36_59","8274","10872","48",";8;2"
"2013-08-22 15_36_59","8117","12572","25",";7;1"
"2013-08-22 15_36_59","7919","8757","50",";7;9"
"2013-08-22 15_36_59","9547","16588","35",";7;6"
"2013-08-22 15_36_59","7602","11063","12",";3;2"
"2013-08-22 15_36_59","8086","13514","16",";3;1"
"2013-08-22 15_36_59","8317","9783","31",";3;9"
"2013-08-22 15_37_00","7316","17675","36",";3;6"
"2013-08-22 15_37_00","8117","13472","60",";7;1"
"2013-08-22 15_37_00","8205","12353","81",";7;2"
"2013-08-22 15_37_00","7919","9653","28",";7;9"
"2013-08-22 15_37_00","8416","17989","84",";3;6"
"2013-08-22 15_37_00","8086","14475","104",";3;1"
"2013-08-22 15_37_00","8317","10682","88",";3;9"
"2013-08-22 15_37_00","7602","12099","95",";3;2"
"2013-08-22 15_37_01","8966","8480","56",";3;6"
"2013-08-22 15_37_01","8117","14413","49",";7;1"
"2013-08-22 15_37_01","7490","10567","37",";7;9"
"2013-08-22 15_37_01","8205","13386","79",";7;2"
"2013-08-22 15_37_01","8526","15298","99",";3;1"
"2013-08-22 15_37_01","8416","8740","30",";3;6"
"2013-08-22 15_37_01","7490","10867","38",";7;9"
"2013-08-22 15_37_02","7702","13588","110",";8;2"
"2013-08-22 15_37_02","8557","15249","21",";7;1"
"2013-08-22 15_37_02","7490","11157","89",";7;9"
"2013-08-22 15_37_02","8416","9125","72",";3;6"
"2013-08-22 15_37_02","7602","13898","70",";3;2"
"2013-08-22 15_37_02","8997","15549","55",";7;1"
"2013-08-22 15_37_02","7061","11601","46",";7;9"
"2013-08-22 15_37_03","8416","9624","23",";3;6"
"2013-08-22 15_37_03","8117","8076","54",";7;1"
"2013-08-22 15_37_03","7030","14187","83",";3;2"
"2013-08-22 15_37_03","7061","12066","62",";7;9"
"2013-08-22 15_37_03","8416","10201","85",";3;6"
"2013-08-22 15_37_03","8117","8562","92",";7;1"
"2013-08-22 15_37_03","7061","12257","40",";7;9"
"2013-08-22 15_37_03","7030","14786","11",";3;2"
