time_block,EXPECTED_TIME_TO_SERVE_COMPOSITION,REAL_TIME_TO_SERVE_COMPOSITION,CLIENT_AGENT,SERVICES_ENGAGED
"2013-08-22 12_12_20","7347","15214","105",";7;6"
"2013-08-22 12_12_20","8417","11141","30",";8;9"
"2013-08-22 12_12_20","7130","13158","50",";8;2"
"2013-08-22 12_12_20","8557","9301","70",";7;1"
"2013-08-22 12_12_20","7888","11501","47",";3;9"
"2013-08-22 12_12_20","7866","7574","99",";3;6"
"2013-08-22 12_12_21","6458","14174","46",";3;2"
"2013-08-22 12_12_21","8117","9541","98",";7;1"
"2013-08-22 12_12_21","8348","12541","93",";7;9"
"2013-08-22 12_12_21","7866","8174","109",";3;6"
"2013-08-22 12_12_21","7061","14113","35",";7;2"
"2013-08-22 12_12_21","8117","10029","94",";7;1"
"2013-08-22 12_12_21","7888","12201","57",";3;9"
"2013-08-22 12_12_22","7866","8674","71",";3;6"
"2013-08-22 12_12_22","8117","10484","76",";7;1"
"2013-08-22 12_12_22","6458","15374","95",";3;2"
"2013-08-22 12_12_22","7459","12601","61",";3;9"
"2013-08-22 12_12_22","8117","10841","16",";7;1"
"2013-08-22 12_12_22","7866","9074","42",";3;6"
"2013-08-22 12_12_22","8205","15174","64",";7;2"
"2013-08-22 12_12_22","7459","13086","40",";3;9"
"2013-08-22 12_12_23","7677","11029","75",";7;1"
"2013-08-22 12_12_23","7866","9514","62",";3;6"
"2013-08-22 12_12_23","7459","13442","18",";3;9"
"2013-08-22 12_12_23","8205","15656","24",";7;2"
"2013-08-22 12_12_23","7306","11001","21",";8;1"
"2013-08-22 12_12_23","7459","13701","27",";3;9"
"2013-08-22 12_12_23","7316","9900","90",";3;6"
"2013-08-22 12_12_24","8777","16074","23",";7;2"
"2013-08-22 12_12_24","7677","12001","19",";7;1"
"2013-08-22 12_12_24","7030","14030","96",";3;9"
"2013-08-22 12_12_24","7316","10457","74",";3;6"
"2013-08-22 12_12_24","8777","16585","68",";7;2"
"2013-08-22 12_12_24","7677","12342","84",";7;1"
"2013-08-22 12_12_24","7988","14084","49",";8;9"
"2013-08-22 12_12_25","7316","11014","38",";3;6"
"2013-08-22 12_12_25","7746","12341","25",";8;1"
"2013-08-22 12_12_25","8777","17115","102",";7;2"
"2013-08-22 12_12_25","7030","14929","108",";3;9"
"2013-08-22 12_12_25","8086","12500","55",";3;1"
"2013-08-22 12_12_25","6797","10873","20",";7;6"
"2013-08-22 12_12_25","9990","9174","63",";8;2"
"2013-08-22 12_12_25","7459","15329","100",";3;9"
"2013-08-22 12_12_26","7677","13829","44",";7;1"
"2013-08-22 12_12_26","7316","12057","52",";3;6"
"2013-08-22 12_12_26","7459","15729","26",";3;9"
"2013-08-22 12_12_26","9318","9400","88",";3;2"
"2013-08-22 12_12_26","7746","13830","53",";8;1"
"2013-08-22 12_12_26","8746","15900","65",";3;9"
"2013-08-22 12_12_26","6766","12357","56",";3;6"
"2013-08-22 12_12_27","9990","10174","28",";8;2"
"2013-08-22 12_12_27","7746","14301","78",";8;1"
"2013-08-22 12_12_27","8846","8729","85",";8;9"
"2013-08-22 12_12_27","7347","12401","66",";7;6"
"2013-08-22 12_12_27","9318","10575","101",";3;2"
"2013-08-22 12_12_27","7206","7029","54",";3;1"
"2013-08-22 12_12_27","8348","9041","107",";7;9"
"2013-08-22 12_12_28","6766","13502","31",";3;6"
"2013-08-22 12_12_28","7306","7584","77",";8;1"
"2013-08-22 12_12_28","9921","11714","14",";7;2"
"2013-08-22 12_12_28","8348","9541","60",";7;9"
"2013-08-22 12_12_28","7206","7942","37",";3;1"
"2013-08-22 12_12_28","7347","13574","91",";7;6"
"2013-08-22 12_12_28","9318","11757","34",";3;2"
"2013-08-22 12_12_28","8348","9830","32",";7;9"
"2013-08-22 12_12_29","7206","8385","17",";3;1"
"2013-08-22 12_12_29","6766","14602","59",";3;6"
"2013-08-22 12_12_29","8348","10241","48",";7;9"
"2013-08-22 12_12_29","9318","12158","79",";3;2"
"2013-08-22 12_12_29","6766","8542","39",";3;1"
"2013-08-22 12_12_29","7919","10500","72",";7;9"
"2013-08-22 12_12_29","7347","14674","69",";7;6"
"2013-08-22 12_12_30","9318","12367","11",";3;2"
"2013-08-22 12_12_30","6766","8941","45",";3;1"
"2013-08-22 12_12_30","7919","10985","110",";7;9"
"2013-08-22 12_12_30","7347","15257","33",";7;6"
"2013-08-22 12_12_30","8746","12957","97",";3;2"
"2013-08-22 12_12_30","6766","9385","103",";3;1"
"2013-08-22 12_12_30","7919","11386","83",";7;9"
"2013-08-22 12_12_31","8447","15513","92",";7;6"
"2013-08-22 12_12_31","6766","9829","86",";3;1"
"2013-08-22 12_12_31","9318","13512","73",";3;2"
"2013-08-22 12_12_31","7919","11786","58",";7;9"
"2013-08-22 12_12_31","6326","10042","82",";3;1"
"2013-08-22 12_12_31","8447","15973","36",";7;6"
"2013-08-22 12_12_31","8746","13974","106",";3;2"
"2013-08-22 12_12_31","7130","11585","41",";8;9"
"2013-08-22 12_12_32","6326","10344","30",";3;1"
"2013-08-22 12_12_32","8447","16513","80",";7;6"
"2013-08-22 12_12_32","7490","12585","89",";7;9"
"2013-08-22 12_12_32","8746","14313","15",";3;2"
"2013-08-22 12_12_32","5986","10501","70",";8;1"
"2013-08-22 12_12_32","7490","12841","22",";7;9"
"2013-08-22 12_12_32","8997","17001","13",";7;6"
"2013-08-22 12_12_33","8746","14813","87",";3;2"
"2013-08-22 12_12_33","6326","11341","105",";3;1"
"2013-08-22 12_12_33","7490","13241","12",";7;9"
"2013-08-22 12_12_33","9547","17374","51",";7;6"
"2013-08-22 12_12_33","8174","15357","67",";3;2"
"2013-08-22 12_12_33","6866","11301","99",";8;1"
"2013-08-22 12_12_33","7490","13741","43",";7;9"
"2013-08-22 12_12_34","9547","17843","81",";7;6"
"2013-08-22 12_12_34","6326","12285","50",";3;1"
"2013-08-22 12_12_34","8174","15914","29",";3;2"
"2013-08-22 12_12_34","9604","10101","64",";3;9"
"2013-08-22 12_12_34","6797","12042","98",";7;1"
"2013-08-22 12_12_34","9547","18302","104",";7;6"
"2013-08-22 12_12_34","8777","8113","102",";7;2"
"2013-08-22 12_12_34","9604","10584","40",";3;9"
"2013-08-22 12_12_35","7206","12701","46",";3;1"
"2013-08-22 12_12_35","8997","8714","38",";7;6"
"2013-08-22 12_12_35","9604","10702","75",";3;9"
"2013-08-22 12_12_35","8777","8601","108",";7;2"
"2013-08-22 12_12_35","6866","13301","47",";8;1"
"2013-08-22 12_12_35","9175","11042","18",";3;9"
"2013-08-22 12_12_35","8997","9314","25",";7;6"
"2013-08-22 12_12_36","8205","8774","63",";7;2"
"2013-08-22 12_12_36","7237","13341","93",";7;1"
"2013-08-22 12_12_36","9175","11543","62",";3;9"
"2013-08-22 12_12_36","8447","9374","20",";7;6"
"2013-08-22 12_12_36","8205","9301","100",";7;2"
"2013-08-22 12_12_36","7677","13701","109",";7;1"
"2013-08-22 12_12_36","9175","11984","24",";3;9"
"2013-08-22 12_12_37","8447","9974","55",";7;6"
"2013-08-22 12_12_37","7677","14042","35",";7;1"
"2013-08-22 12_12_37","8205","9601","44",";7;2"
"2013-08-22 12_12_37","9175","12201","21",";3;9"
"2013-08-22 12_12_37","7677","14530","94",";7;1"
"2013-08-22 12_12_37","7897","9957","52",";7;6"
"2013-08-22 12_12_37","7702","9700","53",";8;2"
"2013-08-22 12_12_37","8746","12501","27",";3;9"
"2013-08-22 12_12_38","8117","14801","57",";7;1"
"2013-08-22 12_12_38","8966","8214","37",";3;6"
"2013-08-22 12_12_38","8746","12930","90",";3;9"
"2013-08-22 12_12_38","7030","9975","28",";3;2"
"2013-08-22 12_12_38","8117","15101","71",";7;1"
"2013-08-22 12_12_38","8746","13401","23",";3;9"
"2013-08-22 12_12_38","8447","8358","17",";7;6"
"2013-08-22 12_12_39","7702","10674","65",";8;2"
"2013-08-22 12_12_39","8117","15586","76",";7;1"
"2013-08-22 12_12_39","8746","13701","19",";3;9"
"2013-08-22 12_12_39","8416","9374","91",";3;6"
"2013-08-22 12_12_39","7602","10974","78",";3;2"
"2013-08-22 12_12_39","8557","16001","95",";7;1"
"2013-08-22 12_12_39","9206","13586","49",";7;9"
"2013-08-22 12_12_40","7897","9314","48",";7;6"
"2013-08-22 12_12_40","9437","16301","61",";7;1"
"2013-08-22 12_12_40","7633","12401","26",";7;2"
"2013-08-22 12_12_40","8746","14529","96",";3;9"
"2013-08-22 12_12_40","9437","16541","16",";7;1"
"2013-08-22 12_12_40","8416","10457","34",";3;6"
"2013-08-22 12_12_40","7602","12002","85",";3;2"
"2013-08-22 12_12_40","8746","14885","74",";3;9"
"2013-08-22 12_12_41","9877","17001","42",";7;1"
"2013-08-22 12_12_41","7897","10500","59",";7;6"
"2013-08-22 12_12_41","9175","15286","68",";3;9"
"2013-08-22 12_12_41","7633","13501","88",";7;2"
"2013-08-22 12_12_41","8966","9029","86",";3;1"
"2013-08-22 12_12_41","9175","15741","84",";3;9"
"2013-08-22 12_12_41","8416","11602","32",";3;6"
"2013-08-22 12_12_42","7702","13658","56",";8;2"
"2013-08-22 12_12_42","8966","9441","73",";3;1"
"2013-08-22 12_12_42","7919","7843","87",";7;9"
"2013-08-22 12_12_42","7897","11657","79",";7;6"
"2013-08-22 12_12_42","7602","13601","66",";3;2"
"2013-08-22 12_12_42","8966","9885","58",";3;1"
"2013-08-22 12_12_42","7988","8541","22",";8;9"
"2013-08-22 12_12_43","7897","12014","39",";7;6"
"2013-08-22 12_12_43","8526","10041","82",";3;1"
"2013-08-22 12_12_43","7602","14174","101",";3;2"
"2013-08-22 12_12_43","7919","8742","105",";7;9"
"2013-08-22 12_12_43","8526","10500","36",";3;1"
"2013-08-22 12_12_43","7347","12374","69",";7;6"
"2013-08-22 12_12_43","7602","14701","54",";3;2"
"2013-08-22 12_12_43","7888","9429","13",";3;9"
"2013-08-22 12_12_44","8526","10901","106",";3;1"
"2013-08-22 12_12_44","7347","12974","72",";7;6"
"2013-08-22 12_12_44","7490","9542","12",";7;9"
"2013-08-22 12_12_44","7602","15113","107",";3;2"
"2013-08-22 12_12_44","8526","11384","41",";3;1"
"2013-08-22 12_12_44","7490","9901","51",";7;9"
"2013-08-22 12_12_44","7347","13458","11",";7;6"
"2013-08-22 12_12_45","8174","15457","77",";3;2"
"2013-08-22 12_12_45","8086","11542","30",";3;1"
"2013-08-22 12_12_45","7490","10285","67",";7;9"
"2013-08-22 12_12_45","7347","13914","45",";7;6"
"2013-08-22 12_12_45","7602","16002","31",";3;2"
"2013-08-22 12_12_45","8086","11885","89",";3;1"
"2013-08-22 12_12_45","7490","10701","99",";7;9"
"2013-08-22 12_12_46","7966","13857","83",";8;6"
"2013-08-22 12_12_46","7746","12001","70",";8;1"
"2013-08-22 12_12_46","8174","16513","14",";3;2"
"2013-08-22 12_12_46","7061","11043","43",";7;9"
"2013-08-22 12_12_46","8086","12841","80",";3;1"
"2013-08-22 12_12_46","7347","14957","110",";7;6"
"2013-08-22 12_12_46","8174","17014","60",";3;2"
"2013-08-22 12_12_46","7061","11284","81",";7;9"
"2013-08-22 12_12_47","8086","13241","15",";3;1"
"2013-08-22 12_12_47","6797","15357","33",";7;6"
"2013-08-22 12_12_47","7061","11785","50",";7;9"
"2013-08-22 12_12_47","8174","7600","90",";3;2"
"2013-08-22 12_12_47","9877","9701","20",";7;1"
"2013-08-22 12_12_47","7459","11629","104",";3;9"
"2013-08-22 12_12_47","8516","15314","92",";8;6"
"2013-08-22 12_12_48","8174","8173","28",";3;2"
"2013-08-22 12_12_48","9437","10029","100",";7;1"
"2013-08-22 12_12_48","6701","12242","98",";8;9"
"2013-08-22 12_12_48","6797","16457","97",";7;6"
"2013-08-22 12_12_48","8846","8815","37",";8;2"
"2013-08-22 12_12_48","9437","10500","109",";7;1"
"2013-08-22 12_12_48","7061","13141","29",";7;9"
"2013-08-22 12_12_49","6797","17056","103",";7;6"
"2013-08-22 12_12_49","9437","10885","24",";7;1"
"2013-08-22 12_12_49","8174","9074","71",";3;2"
"2013-08-22 12_12_49","7030","13085","40",";3;9"
"2013-08-22 12_12_49","8997","11100","55",";7;1"
"2013-08-22 12_12_49","8447","7895","96",";7;6"
"2013-08-22 12_12_49","8174","9474","23",";3;2"
"2013-08-22 12_12_49","6632","14001","64",";7;9"
"2013-08-22 12_12_50","8997","11541","35",";7;1"
"2013-08-22 12_12_50","8447","8213","16",";7;6"
"2013-08-22 12_12_50","7030","14042","102",";3;9"
"2013-08-22 12_12_50","8174","10058","17",";3;2"
"2013-08-22 12_12_50","8997","11930","44",";7;1"
"2013-08-22 12_12_50","8317","14201","46",";3;9"
"2013-08-22 12_12_50","7897","8757","34",";7;6"
"2013-08-22 12_12_51","7602","10574","65",";3;2"
"2013-08-22 12_12_51","8997","12301","21",";7;1"
"2013-08-22 12_12_51","8317","14542","38",";3;9"
"2013-08-22 12_12_51","7897","9257","74",";7;6"
"2013-08-22 12_12_51","7602","11058","76",";3;2"
"2013-08-22 12_12_51","8557","12529","94",";7;1"
"2013-08-22 12_12_51","8317","15030","75",";3;9"
"2013-08-22 12_12_52","7897","9801","85",";7;6"
"2013-08-22 12_12_52","8626","12501","57",";8;1"
"2013-08-22 12_12_52","7602","11374","19",";3;2"
"2013-08-22 12_12_52","8317","15430","108",";3;9"
"2013-08-22 12_12_52","8557","13484","52",";7;1"
"2013-08-22 12_12_52","7897","10073","42",";7;6"
"2013-08-22 12_12_52","7153","11557","49",";4;2"
"2013-08-22 12_12_52","9175","15701","47",";3;9"
"2013-08-22 12_12_53","8557","13830","53",";7;1"
"2013-08-22 12_12_53","7347","10558","68",";7;6"
"2013-08-22 12_12_53","8746","16042","18",";3;9"
"2013-08-22 12_12_53","7602","12474","91",";3;2"
"2013-08-22 12_12_53","8557","14301","27",";7;1"
"2013-08-22 12_12_53","9704","16042","62",";8;9"
"2013-08-22 12_12_53","7347","11100","59",";7;6"
"2013-08-22 12_12_54","7030","12974","78",";3;2"
"2013-08-22 12_12_54","9406","9341","105",";3;1"
"2013-08-22 12_12_54","9175","16942","25",";3;9"
"2013-08-22 12_12_54","7347","11601","88",";7;6"
"2013-08-22 12_12_54","7633","13014","48",";7;2"
"2013-08-22 12_12_54","8966","9501","69",";3;1"
"2013-08-22 12_12_54","9175","17401","63",";3;9"
"2013-08-22 12_12_55","7347","12002","86",";7;6"
"2013-08-22 12_12_55","8557","9401","72",";7;1"
"2013-08-22 12_12_55","7030","14074","95",";3;2"
"2013-08-22 12_12_55","9604","17742","93",";3;9"
"2013-08-22 12_12_55","8626","10001","106",";8;1"
"2013-08-22 12_12_55","7416","12114","73",";8;6"
"2013-08-22 12_12_55","8174","14174","61",";3;2"
"2013-08-22 12_12_55","8417","8501","99",";8;9"
"2013-08-22 12_12_56","8966","11001","36",";3;1"
"2013-08-22 12_12_56","7866","12515","87",";3;6"
"2013-08-22 12_12_56","8317","8701","70",";3;9"
"2013-08-22 12_12_56","8174","14701","26",";3;2"
"2013-08-22 12_12_56","8557","10841","12",";7;1"
"2013-08-22 12_12_56","8417","9247","83",";8;9"
"2013-08-22 12_12_56","7347","13613","84",";7;6"
"2013-08-22 12_12_57","8205","7401","100",";7;2"
"2013-08-22 12_12_57","8966","11829","13",";3;1"
"2013-08-22 12_12_57","8317","9642","14",";3;9"
"2013-08-22 12_12_57","7866","13557","79",";3;6"
"2013-08-22 12_12_57","8174","8173","28",";3;2"
"2013-08-22 12_12_57","8557","11741","107",";7;1"
"2013-08-22 12_12_57","7888","10041","43",";3;9"
"2013-08-22 12_12_58","6797","14701","32",";7;6"
"2013-08-22 12_12_58","8966","12829","54",";3;1"
"2013-08-22 12_12_58","8205","8415","98",";7;2"
"2013-08-22 12_12_58","7888","10241","80",";3;9"
"2013-08-22 12_12_58","8117","12584","41",";7;1"
"2013-08-22 12_12_58","7866","14657","58",";3;6"
"2013-08-22 12_12_58","8205","8857","97",";7;2"
"2013-08-22 12_12_58","7888","10684","110",";3;9"
"2013-08-22 12_12_59","8117","12801","51",";7;1"
"2013-08-22 12_12_59","7347","15857","56",";7;6"
"2013-08-22 12_12_59","7459","11085","81",";3;9"
"2013-08-22 12_12_59","7633","9314","37",";7;2"
"2013-08-22 12_12_59","8117","13285","11",";7;1"
"2013-08-22 12_12_59","7459","11541","60",";3;9"
"2013-08-22 12_12_59","7866","15801","66",";3;6"
"2013-08-22 12_13_00","7633","9874","109",";7;2"
"2013-08-22 12_13_00","8117","13686","77",";7;1"
"2013-08-22 12_13_00","7459","11742","15",";3;9"
"2013-08-22 12_13_00","8416","16213","22",";3;6"
"2013-08-22 12_13_00","7633","10313","29",";7;2"
"2013-08-22 12_13_00","7677","14041","30",";7;1"
